Actual,Predicted,Confidence
AFIB,Normal,0.5925
AFIB,Normal,0.6018
AFIB,Normal,0.5685
AFIB,Normal,0.5989
AFIB,Normal,0.5992
AFIB,Normal,0.536
AFIB,Normal,0.5492
AFIB,Normal,0.6489
AFIB,Normal,0.6077
AFIB,Normal,0.559
AFIB,Normal,0.5579
AFIB,Normal,0.5136
AFIB,Normal,0.5627
AFIB,Normal,0.595
AFIB,Normal,0.5953
AFIB,Normal,0.6132
AFIB,Normal,0.5678
AFIB,Normal,0.6135
AFIB,Normal,0.6352
AFIB,Normal,0.6222
AFIB,Normal,0.5762
AFIB,Normal,0.5585
AFIB,Normal,0.594
AFIB,Normal,0.6092
AFIB,Normal,0.6018
AFIB,Normal,0.571
AFIB,Normal,0.6208
AFIB,Normal,0.6046
AFIB,Normal,0.5848
AFIB,Normal,0.6122
AFIB,Normal,0.6494
AFIB,Normal,0.6374
AFIB,Normal,0.5993
AFIB,Normal,0.598
AFIB,Normal,0.5861
AFIB,Normal,0.5889
AFIB,Normal,0.5796
AFIB,Normal,0.597
AFIB,Normal,0.6223
AFIB,Normal,0.6077
AFIB,Normal,0.5673
AFIB,Normal,0.5384
AFIB,Normal,0.5879
AFIB,Normal,0.6096
AFIB,Normal,0.6103
AFIB,Normal,0.6086
AFIB,Normal,0.6292
AFIB,Normal,0.6384
AFIB,Normal,0.5935
AFIB,Normal,0.6059
AFIB,Normal,0.603
AFIB,Normal,0.5672
AFIB,Normal,0.566
AFIB,Normal,0.598
AFIB,Normal,0.6349
AFIB,Normal,0.5888
AFIB,Normal,0.6037
AFIB,Normal,0.5905
AFIB,Normal,0.6013
AFIB,Normal,0.613
AFIB,Normal,0.6177
AFIB,Normal,0.6091
AFIB,Normal,0.6132
AFIB,Normal,0.6206
AFIB,Normal,0.537
AFIB,Normal,0.5437
AFIB,Normal,0.6135
AFIB,Normal,0.6352
AFIB,Normal,0.5866
AFIB,Normal,0.5892
AFIB,Normal,0.604
AFIB,Normal,0.5732
AFIB,Normal,0.6127
AFIB,Normal,0.5638
AFIB,Normal,0.5701
AFIB,Normal,0.5951
AFIB,Normal,0.5731
AFIB,Normal,0.605
AFIB,Normal,0.6259
AFIB,Normal,0.5955
AFIB,Normal,0.5327
AFIB,Normal,0.5486
AFIB,Normal,0.589
AFIB,Normal,0.5859
AFIB,Normal,0.5614
AFIB,Normal,0.5553
AFIB,Normal,0.5958
AFIB,Normal,0.6091
AFIB,Normal,0.5742
AFIB,Normal,0.5833
AFIB,Normal,0.6099
AFIB,Normal,0.5499
AFIB,Normal,0.5508
AFIB,Normal,0.5603
AFIB,Normal,0.5208
AFIB,Normal,0.5254
AFIB,Normal,0.5745
AFIB,Normal,0.5847
AFIB,Normal,0.5777
AFIB,Normal,0.58
AFIB,Normal,0.5414
AFIB,Normal,0.6132
AFIB,Normal,0.6367
AFIB,Normal,0.5861
AFIB,Normal,0.5655
AFIB,Normal,0.6052
AFIB,Normal,0.609
AFIB,Normal,0.585
AFIB,Normal,0.6201
AFIB,Normal,0.5927
AFIB,Normal,0.5996
AFIB,Normal,0.5565
AFIB,Normal,0.5194
AFIB,Normal,0.6005
AFIB,Normal,0.6484
AFIB,Normal,0.6006
AFIB,Normal,0.5662
AFIB,Normal,0.5892
AFIB,Normal,0.6006
AFIB,Normal,0.6316
AFIB,Normal,0.5876
AFIB,Normal,0.5718
AFIB,Normal,0.5638
AFIB,Normal,0.5345
AFIB,Normal,0.5184
AFIB,Normal,0.5923
AFIB,Normal,0.6075
AFIB,Normal,0.5793
AFIB,Normal,0.5824
AFIB,Normal,0.5353
AFIB,Normal,0.5574
AFIB,Normal,0.5776
AFIB,Normal,0.5629
AFIB,Normal,0.5954
AFIB,Normal,0.5794
AFIB,Normal,0.5684
AFIB,Normal,0.5403
AFIB,Normal,0.5883
AFIB,Normal,0.5892
AFIB,Normal,0.5576
AFIB,Normal,0.5942
AFIB,Normal,0.5292
AFIB,Normal,0.5315
AFIB,Normal,0.5323
AFIB,Normal,0.5328
AFIB,Normal,0.5523
AFIB,Normal,0.5842
AFIB,Normal,0.5786
AFIB,Normal,0.5506
AFIB,Normal,0.5887
AFIB,Normal,0.5375
AFIB,Normal,0.5801
AFIB,Normal,0.5583
AFIB,Normal,0.5326
AFIB,Normal,0.5753
AFIB,Normal,0.5623
AFIB,Normal,0.5283
AFIB,Normal,0.5145
AFIB,Normal,0.5714
AFIB,Normal,0.583
AFIB,Normal,0.568
AFIB,Normal,0.6305
AFIB,Normal,0.6086
AFIB,Normal,0.5819
AFIB,Normal,0.5914
AFIB,Normal,0.6301
AFIB,Normal,0.5913
AFIB,Normal,0.5902
AFIB,Normal,0.6168
AFIB,Normal,0.6414
AFIB,Normal,0.6251
AFIB,Normal,0.5648
AFIB,Normal,0.553
AFIB,Normal,0.6115
AFIB,Normal,0.6483
AFIB,Normal,0.6082
AFIB,Normal,0.6045
AFIB,Normal,0.6299
AFIB,Normal,0.6124
AFIB,Normal,0.6032
AFIB,Normal,0.596
AFIB,Normal,0.6151
AFIB,Normal,0.605
AFIB,Normal,0.5325
AFIB,Normal,0.5833
AFIB,Normal,0.6218
AFIB,Normal,0.5601
AFIB,Normal,0.5714
AFIB,Normal,0.5788
AFIB,Normal,0.5756
AFIB,Normal,0.6056
AFIB,Normal,0.596
AFIB,Normal,0.594
AFIB,Normal,0.6142
AFIB,Normal,0.6195
AFIB,Normal,0.5983
AFIB,Normal,0.5561
AFIB,Normal,0.6009
AFIB,Normal,0.5997
AFIB,Normal,0.5844
AFIB,Normal,0.5451
AFIB,Normal,0.5562
AFIB,Normal,0.6061
AFIB,Normal,0.5738
AFIB,Normal,0.5877
AFIB,Normal,0.5818
AFIB,Normal,0.5807
AFIB,Normal,0.5145
AFIB,Normal,0.5523
AFIB,Normal,0.6413
AFIB,Normal,0.6188
AFIB,Normal,0.6137
AFIB,Normal,0.5496
AFIB,Normal,0.5528
AFIB,Normal,0.5826
AFIB,Normal,0.5996
AFIB,Normal,0.5491
AFIB,Normal,0.5477
AFIB,Normal,0.6247
AFIB,Normal,0.5864
AFIB,Normal,0.5963
AFIB,Normal,0.612
AFIB,Normal,0.6102
AFIB,Normal,0.5604
AFIB,Normal,0.5205
AFIB,Normal,0.5973
AFIB,Normal,0.5432
AFIB,Normal,0.5617
AFIB,Normal,0.6045
AFIB,Normal,0.5231
AFIB,Normal,0.5072
AFIB,Normal,0.593
AFIB,Normal,0.6055
AFIB,Normal,0.5808
AFIB,Normal,0.6061
AFIB,Normal,0.5991
AFIB,Normal,0.6332
AFIB,Normal,0.6252
AFIB,Normal,0.5986
AFIB,Normal,0.6165
AFIB,Normal,0.6079
AFIB,Normal,0.5734
AFIB,Normal,0.5282
AFIB,Normal,0.6041
AFIB,Normal,0.5886
AFIB,Normal,0.5728
AFIB,Normal,0.582
AFIB,Normal,0.5803
AFIB,Normal,0.6052
AFIB,Normal,0.6177
AFIB,Normal,0.6378
AFIB,Normal,0.5984
AFIB,Normal,0.6182
AFIB,Normal,0.5691
AFIB,Normal,0.5632
AFIB,Normal,0.6091
AFIB,Normal,0.6105
AFIB,Normal,0.5737
AFIB,Normal,0.5937
AFIB,Normal,0.599
AFIB,Normal,0.6085
AFIB,Normal,0.6163
AFIB,Normal,0.5872
AFIB,Normal,0.6166
AFIB,Normal,0.5404
AFIB,Normal,0.5389
AFIB,Normal,0.6036
AFIB,Normal,0.6365
AFIB,Normal,0.5875
AFIB,Normal,0.544
AFIB,Normal,0.5537
AFIB,Normal,0.5381
AFIB,Normal,0.5463
AFIB,Normal,0.5679
AFIB,Normal,0.5836
AFIB,Normal,0.6068
AFIB,Normal,0.5713
AFIB,Normal,0.5974
AFIB,Normal,0.6138
AFIB,Normal,0.5949
AFIB,Normal,0.5561
AFIB,Normal,0.5671
AFIB,Normal,0.5505
AFIB,Normal,0.5747
AFIB,Normal,0.5794
AFIB,Normal,0.5269
AFIB,Normal,0.5607
AFIB,Normal,0.5887
AFIB,Normal,0.5735
AFIB,Normal,0.5513
AFIB,Normal,0.6234
AFIB,Normal,0.613
AFIB,Normal,0.5937
AFIB,Normal,0.5882
AFIB,Normal,0.5516
AFIB,Normal,0.581
AFIB,Normal,0.5905
AFIB,Normal,0.6116
AFIB,Normal,0.6273
AFIB,Normal,0.5994
AFIB,Normal,0.5991
AFIB,Normal,0.5449
AFIB,Normal,0.629
AFIB,Normal,0.6124
AFIB,Normal,0.5769
AFIB,Normal,0.5911
AFIB,Normal,0.6112
AFIB,Normal,0.5935
AFIB,Normal,0.6003
AFIB,Normal,0.6261
AFIB,Normal,0.6002
AFIB,Normal,0.5826
AFIB,Normal,0.5545
AFIB,Normal,0.562
AFIB,Normal,0.6031
AFIB,Normal,0.5972
AFIB,Normal,0.6342
AFIB,Normal,0.6113
AFIB,Normal,0.6263
AFIB,Normal,0.5696
AFIB,Normal,0.5713
AFIB,Normal,0.5616
AFIB,Normal,0.5827
AFIB,Normal,0.6058
AFIB,Normal,0.5681
AFIB,Normal,0.5335
AFIB,Normal,0.6248
AFIB,Normal,0.6287
AFIB,Normal,0.5717
AFIB,Normal,0.5197
AFIB,Normal,0.5046
AFIB,Normal,0.5768
AFIB,Normal,0.6045
AFIB,Normal,0.5959
AFIB,Normal,0.5993
AFIB,Normal,0.57
AFIB,Normal,0.5634
AFIB,Normal,0.5695
AFIB,Normal,0.6333
AFIB,Normal,0.5983
AFIB,Normal,0.581
AFIB,Normal,0.6068
AFIB,Normal,0.5846
AFIB,Normal,0.614
AFIB,Normal,0.5798
AFIB,Normal,0.5572
AFIB,Normal,0.5567
AFIB,Normal,0.5607
AFIB,Normal,0.5705
AFIB,Normal,0.6113
AFIB,Normal,0.6076
AFIB,Normal,0.5481
AFIB,Normal,0.542
AFIB,Normal,0.5471
AFIB,Normal,0.5386
AFIB,Normal,0.5737
AFIB,Normal,0.5812
AFIB,Normal,0.6012
AFIB,Normal,0.5911
AFIB,Normal,0.5844
AFIB,Normal,0.5706
AFIB,Normal,0.5449
AFIB,Normal,0.5881
AFIB,Normal,0.5719
AFIB,Normal,0.5632
AFIB,Normal,0.5799
AFIB,Normal,0.5837
AFIB,Normal,0.5788
AFIB,Normal,0.6049
AFIB,Normal,0.625
AFIB,Normal,0.614
AFIB,Normal,0.6084
AFIB,Normal,0.5905
AFIB,Normal,0.5659
AFIB,Normal,0.5981
AFIB,Normal,0.5952
AFIB,Normal,0.6184
AFIB,Normal,0.6159
AFIB,Normal,0.6328
AFIB,Normal,0.6052
AFIB,Normal,0.5855
AFIB,Normal,0.5994
AFIB,Normal,0.6119
AFIB,Normal,0.5916
AFIB,Normal,0.6133
AFIB,Normal,0.5929
AFIB,Normal,0.5948
Normal,AFIB,0.5149
AFIB,Normal,0.5248
AFIB,Normal,0.8486
AFIB,Normal,0.8305
Normal,AFIB,0.5511
AFIB,Normal,0.6505
AFIB,Normal,0.5604
AFIB,Normal,0.5454
AFIB,Normal,0.5502
AFIB,Normal,0.5526
AFIB,Normal,0.5503
AFIB,Normal,0.5513
AFIB,Normal,0.554
AFIB,Normal,0.5516
AFIB,Normal,0.5505
AFIB,Normal,0.5549
AFIB,Normal,0.555
AFIB,Normal,0.5508
AFIB,Normal,0.5549
AFIB,Normal,0.5611
AFIB,Normal,0.5575
AFIB,Normal,0.5552
AFIB,Normal,0.5567
AFIB,Normal,0.5569
AFIB,Normal,0.5573
AFIB,Normal,0.5567
AFIB,Normal,0.5559
AFIB,Normal,0.557
AFIB,Normal,0.5538
AFIB,Normal,0.548
AFIB,Normal,0.5468
AFIB,Normal,0.55
AFIB,Normal,0.5544
AFIB,Normal,0.5553
AFIB,Normal,0.5528
AFIB,Normal,0.5546
AFIB,Normal,0.5559
AFIB,Normal,0.5529
AFIB,Normal,0.5509
AFIB,Normal,0.5538
AFIB,Normal,0.5546
AFIB,Normal,0.5511
AFIB,Normal,0.5493
AFIB,Normal,0.5512
AFIB,Normal,0.5567
AFIB,Normal,0.5589
AFIB,Normal,0.5576
AFIB,Normal,0.5548
AFIB,Normal,0.5531
AFIB,Normal,0.5545
AFIB,Normal,0.5483
AFIB,Normal,0.5452
AFIB,Normal,0.549
AFIB,Normal,0.5553
AFIB,Normal,0.5566
AFIB,Normal,0.5565
AFIB,Normal,0.5556
AFIB,Normal,0.5576
AFIB,Normal,0.5628
AFIB,Normal,0.5564
AFIB,Normal,0.5541
AFIB,Normal,0.5548
AFIB,Normal,0.5536
AFIB,Normal,0.5537
AFIB,Normal,0.5493
AFIB,Normal,0.5513
AFIB,Normal,0.5585
AFIB,Normal,0.5595
AFIB,Normal,0.5565
AFIB,Normal,0.5526
AFIB,Normal,0.552
AFIB,Normal,0.5529
AFIB,Normal,0.5544
AFIB,Normal,0.5559
AFIB,Normal,0.5521
AFIB,Normal,0.5483
AFIB,Normal,0.5514
AFIB,Normal,0.5551
AFIB,Normal,0.5566
AFIB,Normal,0.5575
AFIB,Normal,0.5559
AFIB,Normal,0.5561
AFIB,Normal,0.5601
AFIB,Normal,0.5593
AFIB,Normal,0.5565
AFIB,Normal,0.5584
AFIB,Normal,0.5587
AFIB,Normal,0.5574
AFIB,Normal,0.5535
AFIB,Normal,0.5488
AFIB,Normal,0.5525
AFIB,Normal,0.5571
AFIB,Normal,0.556
AFIB,Normal,0.5546
AFIB,Normal,0.5558
AFIB,Normal,0.5566
AFIB,Normal,0.5566
AFIB,Normal,0.5581
AFIB,Normal,0.557
AFIB,Normal,0.552
AFIB,Normal,0.5534
AFIB,Normal,0.5542
AFIB,Normal,0.5514
AFIB,Normal,0.5534
AFIB,Normal,0.5548
AFIB,Normal,0.5558
AFIB,Normal,0.5543
AFIB,Normal,0.5697
AFIB,Normal,0.5773
AFIB,Normal,0.6432
AFIB,Normal,0.6537
AFIB,Normal,0.6007
AFIB,Normal,0.5964
AFIB,Normal,0.5434
AFIB,Normal,0.5174
AFIB,Normal,0.5296
AFIB,Normal,0.5837
AFIB,Normal,0.5873
AFIB,Normal,0.5009
AFIB,Normal,0.6665
AFIB,Normal,0.5804
AFIB,Normal,0.6064
AFIB,Normal,0.5996
AFIB,Normal,0.6329
AFIB,Normal,0.687
AFIB,Normal,0.6767
AFIB,Normal,0.7014
AFIB,Normal,0.7218
AFIB,Normal,0.7535
AFIB,Normal,0.6518
AFIB,Normal,0.6907
AFIB,Normal,0.6855
AFIB,Normal,0.6469
AFIB,Normal,0.6906
AFIB,Normal,0.7061
AFIB,Normal,0.6688
AFIB,Normal,0.6193
AFIB,Normal,0.594
AFIB,Normal,0.5923
AFIB,Normal,0.5909
AFIB,Normal,0.6473
AFIB,Normal,0.6349
AFIB,Normal,0.6076
AFIB,Normal,0.5393
AFIB,Normal,0.7115
AFIB,Normal,0.6656
AFIB,Normal,0.6534
AFIB,Normal,0.6907
AFIB,Normal,0.6987
AFIB,Normal,0.7604
AFIB,Normal,0.8004
AFIB,Normal,0.7028
AFIB,Normal,0.664
AFIB,Normal,0.7302
AFIB,Normal,0.7138
AFIB,Normal,0.6294
AFIB,Normal,0.6488
AFIB,Normal,0.7945
AFIB,Normal,0.8146
AFIB,Normal,0.8075
AFIB,Normal,0.8279
AFIB,Normal,0.7959
AFIB,Normal,0.815
AFIB,Normal,0.7892
AFIB,Normal,0.7498
AFIB,Normal,0.832
AFIB,Normal,0.8874
AFIB,Normal,0.7564
AFIB,Normal,0.7252
AFIB,Normal,0.7544
AFIB,Normal,0.8393
AFIB,Normal,0.8412
AFIB,Normal,0.8451
AFIB,Normal,0.7859
AFIB,Normal,0.6979
AFIB,Normal,0.6745
AFIB,Normal,0.6964
AFIB,Normal,0.6582
AFIB,Normal,0.6691
AFIB,Normal,0.6685
AFIB,Normal,0.691
AFIB,Normal,0.6842
AFIB,Normal,0.5846
AFIB,Normal,0.6442
AFIB,Normal,0.6974
AFIB,Normal,0.6305
AFIB,Normal,0.5944
AFIB,Normal,0.5863
AFIB,Normal,0.6196
AFIB,Normal,0.6004
AFIB,Normal,0.5298
AFIB,Normal,0.5978
AFIB,Normal,0.5914
AFIB,Normal,0.7705
AFIB,Normal,0.7327
AFIB,Normal,0.6862
AFIB,Normal,0.72
AFIB,Normal,0.7086
AFIB,Normal,0.6174
AFIB,Normal,0.6881
AFIB,Normal,0.7284
AFIB,Normal,0.7405
AFIB,Normal,0.7803
AFIB,Normal,0.7575
AFIB,Normal,0.7732
AFIB,Normal,0.7656
AFIB,Normal,0.7429
AFIB,Normal,0.7368
AFIB,Normal,0.7517
AFIB,Normal,0.7717
AFIB,Normal,0.7789
AFIB,Normal,0.7571
AFIB,Normal,0.7351
AFIB,Normal,0.7413
AFIB,Normal,0.7153
AFIB,Normal,0.717
AFIB,Normal,0.7644
AFIB,Normal,0.7618
AFIB,Normal,0.7442
AFIB,Normal,0.7412
AFIB,Normal,0.7644
AFIB,Normal,0.7269
AFIB,Normal,0.7336
AFIB,Normal,0.7596
AFIB,Normal,0.7586
AFIB,Normal,0.767
AFIB,Normal,0.7844
AFIB,Normal,0.799
AFIB,Normal,0.7798
AFIB,Normal,0.7264
AFIB,Normal,0.7296
AFIB,Normal,0.7006
AFIB,Normal,0.6103
AFIB,Normal,0.6305
AFIB,Normal,0.7549
AFIB,Normal,0.7197
AFIB,Normal,0.7581
AFIB,Normal,0.7955
AFIB,Normal,0.7745
AFIB,Normal,0.8213
AFIB,Normal,0.8197
AFIB,Normal,0.7817
AFIB,Normal,0.7411
AFIB,Normal,0.6422
AFIB,Normal,0.598
AFIB,Normal,0.5644
AFIB,Normal,0.5976
AFIB,Normal,0.5987
AFIB,Normal,0.6269
AFIB,Normal,0.6459
AFIB,Normal,0.6351
AFIB,Normal,0.6048
AFIB,Normal,0.5738
AFIB,Normal,0.6275
AFIB,Normal,0.5918
AFIB,Normal,0.7608
AFIB,Normal,0.7725
AFIB,Normal,0.7864
AFIB,Normal,0.7658
AFIB,Normal,0.7955
AFIB,Normal,0.8076
AFIB,Normal,0.7548
AFIB,Normal,0.7635
AFIB,Normal,0.8062
AFIB,Normal,0.7766
AFIB,Normal,0.7864
AFIB,Normal,0.7769
AFIB,Normal,0.733
AFIB,Normal,0.7427
AFIB,Normal,0.7506
AFIB,Normal,0.6815
AFIB,Normal,0.7125
AFIB,Normal,0.7099
AFIB,Normal,0.6794
AFIB,Normal,0.68
AFIB,Normal,0.6521
AFIB,Normal,0.598
AFIB,Normal,0.5742
AFIB,Normal,0.5419
AFIB,Normal,0.5338
AFIB,Normal,0.7552
AFIB,Normal,0.73
AFIB,Normal,0.7916
AFIB,Normal,0.8371
AFIB,Normal,0.8404
AFIB,Normal,0.8399
AFIB,Normal,0.826
AFIB,Normal,0.8038
AFIB,Normal,0.7859
AFIB,Normal,0.7304
AFIB,Normal,0.6482
AFIB,Normal,0.6437
AFIB,Normal,0.7284
AFIB,Normal,0.8104
AFIB,Normal,0.7927
AFIB,Normal,0.8091
AFIB,Normal,0.8364
AFIB,Normal,0.8369
AFIB,Normal,0.8234
AFIB,Normal,0.7936
AFIB,Normal,0.8175
AFIB,Normal,0.806
AFIB,Normal,0.8252
AFIB,Normal,0.7737
AFIB,Normal,0.789
AFIB,Normal,0.8354
AFIB,Normal,0.8245
AFIB,Normal,0.8074
AFIB,Normal,0.7647
AFIB,Normal,0.7005
AFIB,Normal,0.5101
AFIB,Normal,0.5027
AFIB,Normal,0.7125
AFIB,Normal,0.7566
AFIB,Normal,0.7533
AFIB,Normal,0.7356
AFIB,Normal,0.7748
AFIB,Normal,0.7684
AFIB,Normal,0.7534
AFIB,Normal,0.7686
AFIB,Normal,0.7471
AFIB,Normal,0.7684
AFIB,Normal,0.7706
AFIB,Normal,0.7365
AFIB,Normal,0.8152
AFIB,Normal,0.8366
AFIB,Normal,0.8107
AFIB,Normal,0.8298
AFIB,Normal,0.8152
AFIB,Normal,0.7911
AFIB,Normal,0.7675
AFIB,Normal,0.7158
AFIB,Normal,0.7427
AFIB,Normal,0.7033
AFIB,Normal,0.69
AFIB,Normal,0.7483
AFIB,Normal,0.7389
AFIB,Normal,0.7018
AFIB,Normal,0.7118
AFIB,Normal,0.6812
AFIB,Normal,0.5749
AFIB,Normal,0.6133
AFIB,Normal,0.6181
AFIB,Normal,0.6009
AFIB,Normal,0.588
AFIB,Normal,0.5896
AFIB,Normal,0.5794
AFIB,Normal,0.5661
AFIB,Normal,0.5505
AFIB,Normal,0.5682
AFIB,Normal,0.5822
AFIB,Normal,0.6352
AFIB,Normal,0.6518
AFIB,Normal,0.6337
AFIB,Normal,0.6818
AFIB,Normal,0.7171
AFIB,Normal,0.586
AFIB,Normal,0.604
AFIB,Normal,0.6187
AFIB,Normal,0.5623
AFIB,Normal,0.5453
AFIB,Normal,0.5967
AFIB,Normal,0.6597
AFIB,Normal,0.674
AFIB,Normal,0.6095
AFIB,Normal,0.5784
AFIB,Normal,0.5837
AFIB,Normal,0.5781
AFIB,Normal,0.5256
AFIB,Normal,0.5017
AFIB,Normal,0.5456
AFIB,Normal,0.6336
AFIB,Normal,0.6574
AFIB,Normal,0.6197
AFIB,Normal,0.623
AFIB,Normal,0.6774
AFIB,Normal,0.7127
AFIB,Normal,0.7024
AFIB,Normal,0.7166
AFIB,Normal,0.731
AFIB,Normal,0.692
AFIB,Normal,0.6742
AFIB,Normal,0.6441
AFIB,Normal,0.6578
AFIB,Normal,0.6867
AFIB,Normal,0.6872
AFIB,Normal,0.7484
AFIB,Normal,0.6633
AFIB,Normal,0.6164
AFIB,Normal,0.5469
AFIB,Normal,0.5741
AFIB,Normal,0.584
AFIB,Normal,0.5977
AFIB,Normal,0.5564
AFIB,Normal,0.5067
AFIB,Normal,0.7146
AFIB,Normal,0.5555
AFIB,Normal,0.6973
AFIB,Normal,0.6981
AFIB,Normal,0.7105
AFIB,Normal,0.7475
AFIB,Normal,0.7971
AFIB,Normal,0.7762
AFIB,Normal,0.7055
AFIB,Normal,0.7203
AFIB,Normal,0.7379
AFIB,Normal,0.71
AFIB,Normal,0.7535
AFIB,Normal,0.7475
AFIB,Normal,0.7065
AFIB,Normal,0.6438
AFIB,Normal,0.6921
AFIB,Normal,0.751
AFIB,Normal,0.7025
AFIB,Normal,0.7228
AFIB,Normal,0.7368
AFIB,Normal,0.7285
AFIB,Normal,0.7142
AFIB,Normal,0.7699
AFIB,Normal,0.8029
AFIB,Normal,0.8903
AFIB,Normal,0.8845
AFIB,Normal,0.8352
AFIB,Normal,0.8799
AFIB,Normal,0.8389
AFIB,Normal,0.852
AFIB,Normal,0.8201
AFIB,Normal,0.7891
AFIB,Normal,0.8174
AFIB,Normal,0.8645
AFIB,Normal,0.8688
AFIB,Normal,0.8393
AFIB,Normal,0.8467
AFIB,Normal,0.8511
AFIB,Normal,0.7624
AFIB,Normal,0.7796
AFIB,Normal,0.7671
AFIB,Normal,0.7445
AFIB,Normal,0.7569
AFIB,Normal,0.7377
AFIB,Normal,0.7233
AFIB,Normal,0.7179
AFIB,Normal,0.7803
AFIB,Normal,0.7758
AFIB,Normal,0.7338
AFIB,Normal,0.8989
AFIB,Normal,0.9183
AFIB,Normal,0.8573
AFIB,Normal,0.8012
AFIB,Normal,0.8574
AFIB,Normal,0.7686
AFIB,Normal,0.8469
AFIB,Normal,0.881
AFIB,Normal,0.8142
AFIB,Normal,0.8423
AFIB,Normal,0.8116
AFIB,Normal,0.8293
AFIB,Normal,0.8246
AFIB,Normal,0.7518
AFIB,Normal,0.7525
AFIB,Normal,0.8661
AFIB,Normal,0.7535
AFIB,Normal,0.7064
AFIB,Normal,0.7048
AFIB,Normal,0.6915
AFIB,Normal,0.7436
AFIB,Normal,0.7601
AFIB,Normal,0.7692
AFIB,Normal,0.7252
AFIB,Normal,0.7059
AFIB,Normal,0.7034
AFIB,Normal,0.6863
AFIB,Normal,0.6414
AFIB,Normal,0.6821
AFIB,Normal,0.6642
AFIB,Normal,0.6821
AFIB,Normal,0.6366
AFIB,Normal,0.6259
AFIB,Normal,0.6729
AFIB,Normal,0.7926
AFIB,Normal,0.8532
AFIB,Normal,0.8561
AFIB,Normal,0.803
AFIB,Normal,0.7474
AFIB,Normal,0.8049
AFIB,Normal,0.7798
AFIB,Normal,0.6674
AFIB,Normal,0.6996
AFIB,Normal,0.6455
AFIB,Normal,0.5946
AFIB,Normal,0.5992
AFIB,Normal,0.5194
AFIB,Normal,0.5869
AFIB,Normal,0.5448
AFIB,Normal,0.5179
AFIB,Normal,0.5234
AFIB,Normal,0.5559
AFIB,Normal,0.5296
AFIB,Normal,0.5452
AFIB,Normal,0.5912
AFIB,Normal,0.5221
AFIB,Normal,0.6321
AFIB,Normal,0.5452
AFIB,Normal,0.5468
AFIB,Normal,0.5615
AFIB,Normal,0.5164
AFIB,Normal,0.5249
AFIB,Normal,0.564
AFIB,Normal,0.5107
AFIB,Normal,0.5937
AFIB,Normal,0.6102
AFIB,Normal,0.5074
AFIB,Normal,0.5399
AFIB,Normal,0.5862
AFIB,Normal,0.535
AFIB,Normal,0.5277
AFIB,Normal,0.5673
AFIB,Normal,0.5789
AFIB,Normal,0.6469
AFIB,Normal,0.5089
AFIB,Normal,0.5717
AFIB,Normal,0.5408
AFIB,Normal,0.5041
AFIB,Normal,0.5518
AFIB,Normal,0.5371
AFIB,Normal,0.5868
AFIB,Normal,0.5961
AFIB,Normal,0.5093
AFIB,Normal,0.6126
AFIB,Normal,0.5131
AFIB,Normal,0.5171
AFIB,Normal,0.6173
AFIB,Normal,0.5128
AFIB,Normal,0.5881
AFIB,Normal,0.5381
AFIB,Normal,0.5021
AFIB,Normal,0.5893
AFIB,Normal,0.5626
AFIB,Normal,0.5231
AFIB,Normal,0.5933
AFIB,Normal,0.5212
AFIB,Normal,0.5087
AFIB,Normal,0.5888
AFIB,Normal,0.5626
AFIB,Normal,0.5557
AFIB,Normal,0.5632
AFIB,Normal,0.5452
AFIB,Normal,0.5056
AFIB,Normal,0.6
AFIB,Normal,0.5332
AFIB,Normal,0.5707
AFIB,Normal,0.5666
AFIB,Normal,0.5855
AFIB,Normal,0.598
AFIB,Normal,0.5558
AFIB,Normal,0.5427
AFIB,Normal,0.5726
AFIB,Normal,0.5801
AFIB,Normal,0.6252
AFIB,Normal,0.5942
AFIB,Normal,0.5922
AFIB,Normal,0.501
AFIB,Normal,0.581
AFIB,Normal,0.507
AFIB,Normal,0.5588
AFIB,Normal,0.5902
AFIB,Normal,0.5442
AFIB,Normal,0.5281
AFIB,Normal,0.5836
AFIB,Normal,0.5231
AFIB,Normal,0.6162
AFIB,Normal,0.5953
AFIB,Normal,0.528
AFIB,Normal,0.5304
AFIB,Normal,0.5892
AFIB,Normal,0.544
AFIB,Normal,0.5396
AFIB,Normal,0.6372
AFIB,Normal,0.5939
AFIB,Normal,0.5913
AFIB,Normal,0.5508
AFIB,Normal,0.5817
AFIB,Normal,0.5776
AFIB,Normal,0.5079
AFIB,Normal,0.5321
AFIB,Normal,0.5861
AFIB,Normal,0.6232
AFIB,Normal,0.6548
AFIB,Normal,0.572
AFIB,Normal,0.5813
AFIB,Normal,0.5368
AFIB,Normal,0.5649
AFIB,Normal,0.5698
AFIB,Normal,0.5049
AFIB,Normal,0.5143
AFIB,Normal,0.5878
AFIB,Normal,0.5313
AFIB,Normal,0.6193
AFIB,Normal,0.5052
AFIB,Normal,0.5076
AFIB,Normal,0.5563
AFIB,Normal,0.5727
AFIB,Normal,0.533
AFIB,Normal,0.5535
AFIB,Normal,0.6276
AFIB,Normal,0.534
AFIB,Normal,0.5135
AFIB,Normal,0.5308
AFIB,Normal,0.5357
AFIB,Normal,0.5335
AFIB,Normal,0.6256
AFIB,Normal,0.5149
AFIB,Normal,0.6151
AFIB,Normal,0.5997
AFIB,Normal,0.5267
AFIB,Normal,0.5387
AFIB,Normal,0.5269
AFIB,Normal,0.5768
